sentence,hypothesis_simple,hypothesis_traditional,clean_sentence,clean_hypothesis_simple,clean_hypothesis_traditional,training_time
该物种的模式产地在荷兰。,该物种的模式产地在荷兰,該物種的模式產地在荷蘭,该物种的模式产地在荷兰,该物种的模式产地在荷兰,該物種的模式產地在荷蘭,1196.6126444339752
这也是罗伯托首次在中国的演出。,这也是罗伯托首次在中国的演出,這也是羅伯托首次在中國的演出,这也是罗伯托首次在中国的演出,这也是罗伯托首次在中国的演出,這也是羅伯托首次在中國的演出,1196.6126444339752
县政府所在地位于县中心的玛丽埃塔。,"宪政福所在地,为于宪中心的马力爱塔。","憲政福所在地,為於憲中心的馬力愛塔。",县政府所在地位于县中心的玛丽埃塔,宪政福所在地 为于宪中心的马力爱塔,憲政福所在地 為於憲中心的馬力愛塔,1196.6126444339752
据说约斐尔还是天使梅塔特隆的同伴。,据说约飞鹅还是天使梅塔特隆的伙伴,據說約飛鵝還是天使梅塔特隆的夥伴,据说约斐尔还是天使梅塔特隆的同伴,据说约飞鹅还是天使梅塔特隆的伙伴,據說約飛鵝還是天使梅塔特隆的夥伴,1196.6126444339752
本乡最重要的景点是圣奥斯瓦尔德教堂。,本箱最重要的景点是圣奥斯瓦尔德教堂,本箱最重要的景點是聖奧斯瓦爾德教堂,本乡最重要的景点是圣奥斯瓦尔德教堂,本箱最重要的景点是圣奥斯瓦尔德教堂,本箱最重要的景點是聖奧斯瓦爾德教堂,1196.6126444339752
母常氏。,母藏寺,母藏寺,母常氏,母藏寺,母藏寺,1196.6126444339752
现在是圣水支线的起点。,现在是剩水之线的起点,現在是剩水之線的起點,现在是圣水支线的起点,现在是剩水之线的起点,現在是剩水之線的起點,1196.6126444339752
这六个创始人至今仍是公司的主要拥有者。,"这6个创始人,至今人是公司的主要拥有者","這6個創始人,至今人是公司的主要擁有者",这六个创始人至今仍是公司的主要拥有者,这6个创始人 至今人是公司的主要拥有者,這6個創始人 至今人是公司的主要擁有者,1196.6126444339752
这也成了香港地名由来之其中一说。,这也成了香港地名由来之其中预说,這也成了香港地名由來之其中預說,这也成了香港地名由来之其中一说,这也成了香港地名由来之其中预说,這也成了香港地名由來之其中預說,1196.6126444339752
萼凹入很深。,"爱偶,我好조","愛偶,我好조",萼凹入很深,爱偶 我好조,愛偶 我好조,1196.6126444339752
世仆制起源于封建社会的蓄奴制。,"四谷智,起源于封建社会的血如智。","四谷智,起源於封建社會的血如智。",世仆制起源于封建社会的蓄奴制,四谷智 起源于封建社会的血如智,四谷智 起源於封建社會的血如智,1196.6126444339752
然而二战亦是在本次大会期间全面打响。,"然而,二战一事在本次大会期间全面打响。","然而,二戰一事在本次大會期間全面打響。",然而二战亦是在本次大会期间全面打响,然而 二战一事在本次大会期间全面打响,然而 二戰一事在本次大會期間全面打響,1196.6126444339752
弘定五年出生。,笼 subtiool 的展覆,籠 subtiool 的展覆,弘定五年出生,笼 subtiool 的展覆,籠 subtiool 的展覆,1196.6126444339752
这些枢机支持教宗跟于意大利南部居住的诺曼人成为联盟。,这些书机支持教宗跟与义大列南部居住的落满人成为联盟。,這些書機支持教宗跟與義大列南部居住的落滿人成為聯盟。,这些枢机支持教宗跟于意大利南部居住的诺曼人成为联盟,这些书机支持教宗跟与义大列南部居住的落满人成为联盟,這些書機支持教宗跟與義大列南部居住的落滿人成為聯盟,1196.6126444339752
勒普拉尼亚。,四婆拉李呀,四婆拉李呀,勒普拉尼亚,四婆拉李呀,四婆拉李呀,1196.6126444339752
作品风格展现新魔幻现实主义。,作品风格展现新魔幻现实主义,作品風格展現新魔幻現實主義,作品风格展现新魔幻现实主义,作品风格展现新魔幻现实主义,作品風格展現新魔幻現實主義,1196.6126444339752
然而即使遮盖物很薄也可以减少热辐射造成的皮肤灼伤。,单而即使覆盖物很薄也可以减少热肤色造成的皮肤左上,單而即使覆蓋物很薄也可以減少熱膚色造成的皮膚左上,然而即使遮盖物很薄也可以减少热辐射造成的皮肤灼伤,单而即使覆盖物很薄也可以减少热肤色造成的皮肤左上,單而即使覆蓋物很薄也可以減少熱膚色造成的皮膚左上,1196.6126444339752
浦项工科大学是一所位于韩国庆尚北道浦项市的私立研究型综合大学。,普向公科大学是以所位于韩国庆上北道普向式的斯利严究行中和大学。,普向公科大学是以所位于韩国慶上北道普向式的斯利严究行中和大学。,浦项工科大学是一所位于韩国庆尚北道浦项市的私立研究型综合大学,普向公科大学是以所位于韩国庆上北道普向式的斯利严究行中和大学,普向公科大学是以所位于韩国慶上北道普向式的斯利严究行中和大学,1196.6126444339752
吏部尚书王直曾孙。,立部上书王子曾孙,立部上書王子曾孫,吏部尚书王直曾孙,立部上书王子曾孙,立部上書王子曾孫,1196.6126444339752
妻子来找寅次郎帮忙。,妻子来找秉次郎帮忙,妻子來找秉次郎幫忙,妻子来找寅次郎帮忙,妻子来找秉次郎帮忙,妻子來找秉次郎幫忙,1196.6126444339752
另有台北市漂书站。,另有台北市飘书站,另有台北市飄书站,另有台北市漂书站,另有台北市飘书站,另有台北市飄书站,1196.6126444339752
天津形势已经非常紧张。,千金形式已经非常紧张。,千金形式已經非常緊張。,天津形势已经非常紧张,千金形式已经非常紧张,千金形式已經非常緊張,1196.6126444339752
双方关系呈现紧张态势。,双方关系呈现紧张态式,雙方關係呈現緊張態式,双方关系呈现紧张态势,双方关系呈现紧张态式,雙方關係呈現緊張態式,1196.6126444339752
东莱县被升格为东莱都护府。,动来先被升个为动来多互付,動來先被升個為動來多互付,东莱县被升格为东莱都护府,动来先被升个为动来多互付,動來先被升個為動來多互付,1196.6126444339752
朱觉凤是一名中国女子手球运动员。,诸绝凤是一名中国女子少桥运动员。,諸絕鳳是一名中國女子少橋運動員。,朱觉凤是一名中国女子手球运动员,诸绝凤是一名中国女子少桥运动员,諸絕鳳是一名中國女子少橋運動員,1196.6126444339752
广东揭阳县榕城东门人。,广东街养一些仍成东门人,廣東街養一些仍成東門人,广东揭阳县榕城东门人,广东街养一些仍成东门人,廣東街養一些仍成東門人,1196.6126444339752
阿尔派因是位于美国阿拉斯加州北坡自治市镇的一个非建制地区。,二派因是位于美国阿拉斯加州北迫自治市政的一个非建制地区。,二派因是位于美国阿拉斯加州北迫自治市政的一个非建制地区。,阿尔派因是位于美国阿拉斯加州北坡自治市镇的一个非建制地区,二派因是位于美国阿拉斯加州北迫自治市政的一个非建制地区,二派因是位于美国阿拉斯加州北迫自治市政的一个非建制地区,1196.6126444339752
林肯镇区为美国堪萨斯州马歇尔县辖下的镇区。,林肯正区为美国 看萨斯州马西尔线瑕下的一个正区,林肯正區為美國 看薩斯州馬西爾線瑕下的一個正區,林肯镇区为美国堪萨斯州马歇尔县辖下的镇区,林肯正区为美国 看萨斯州马西尔线瑕下的一个正区,林肯正區為美國 看薩斯州馬西爾線瑕下的一個正區,1196.6126444339752
且无其他部首可用者将部首归为立部。,且无其他部手可用者将部手贵为立部。,且無其他部手可用者將部手貴為立部。,且无其他部首可用者将部首归为立部,且无其他部手可用者将部手贵为立部,且無其他部手可用者將部手貴為立部,1196.6126444339752
但李特不听。,但里头不停,但里头不停,但李特不听,但里头不停,但里头不停,1196.6126444339752
又称洛杉矶疑惑。,"右餐,诺山鸡一火","右餐,諾山雞一火",又称洛杉矶疑惑,右餐 诺山鸡一火,右餐 諾山雞一火,1196.6126444339752
海滩的名字来自于一座塔楼。,海探的名字来自宇宇做塔楼,海探的名字來自宇宇做塔樓,海滩的名字来自于一座塔楼,海探的名字来自宇宇做塔楼,海探的名字來自宇宇做塔樓,1196.6126444339752
续作增加了更多的泰坦机甲和铁驭武器以及单人故事模式。,去做增加了更多的太太机甲和铁路武器以及单人故事模式。,去做增加了更多的太太機甲和鐵路武器以及單人故事模式。,续作增加了更多的泰坦机甲和铁驭武器以及单人故事模式,去做增加了更多的太太机甲和铁路武器以及单人故事模式,去做增加了更多的太太機甲和鐵路武器以及單人故事模式,1196.6126444339752
不过公务员内部缺额的升职机会还是优于民间。,不过公务员类部缺额的甚至机会还是忧郁民间,不過公務員類部缺額的甚至機會還是憂鬱民間,不过公务员内部缺额的升职机会还是优于民间,不过公务员类部缺额的甚至机会还是忧郁民间,不過公務員類部缺額的甚至機會還是憂鬱民間,1196.6126444339752
伊达宗信日本江户时代初期武将。,伊达中信 日本江湖时代初期五将,伊達中信 日本江湖時代初期五將,伊达宗信日本江户时代初期武将,伊达中信 日本江湖时代初期五将,伊達中信 日本江湖時代初期五將,1196.6126444339752
逝世时是美国海军陆战队历史上最有名望的人。,"事实是,是美国海监,陆战队,历史上最有别忘的人","事實是,是美國海監,陸戰隊,歷史上最有別忘的人",逝世时是美国海军陆战队历史上最有名望的人,事实是 是美国海监 陆战队 历史上最有别忘的人,事實是 是美國海監 陸戰隊 歷史上最有別忘的人,1196.6126444339752
不能转乘反方向列车。,不能转成反方向列车,不能轉成反方向列車,不能转乘反方向列车,不能转成反方向列车,不能轉成反方向列車,1196.6126444339752
万丹斯是奥地利福拉尔贝格州布卢登茨县的一个市镇。,万丹斯是奥迪里佛拉尔被隔舟布卢登次嫌的一个市镇,萬丹斯是奧迪里佛拉爾被隔舟布盧登次嫌的一個市鎮,万丹斯是奥地利福拉尔贝格州布卢登茨县的一个市镇,万丹斯是奥迪里佛拉尔被隔舟布卢登次嫌的一个市镇,萬丹斯是奧迪里佛拉爾被隔舟布盧登次嫌的一個市鎮,1196.6126444339752
回旅馆没有发现我的帽子,回律股没有发现我的帽子,回律股沒有發現我的帽子,回旅馆没有发现我的帽子,回律股没有发现我的帽子,回律股沒有發現我的帽子,1196.6126444339752
卡默图尔。,卡莫托,卡莫托,卡默图尔,卡莫托,卡莫托,1196.6126444339752
目前特瑞新达企业的总部位于比佛利山庄的名店街罗迪欧大道。,目前特略新达企业的总部位于彼佛利山庄的明电揭裸D.O大道,目前特略新達企業的總部位於彼佛利山莊的明電揭裸D.O大道,目前特瑞新达企业的总部位于比佛利山庄的名店街罗迪欧大道,目前特略新达企业的总部位于彼佛利山庄的明电揭裸d o大道,目前特略新達企業的總部位於彼佛利山莊的明電揭裸d o大道,1196.6126444339752
最后阿星也如愿见到赌神高进。,最后阿星姐如愿见到躲神高静,最後阿星姐如願見到躲神高靜,最后阿星也如愿见到赌神高进,最后阿星姐如愿见到躲神高静,最後阿星姐如願見到躲神高靜,1196.6126444339752
黑色素细胞中的黑色素易位是色彩改变的最主要原因。,黑色素系包中的黑色素意味是色彩改变的最主要原因,黑色素系包中的黑色素意味是色彩改變的最主要原因,黑色素细胞中的黑色素易位是色彩改变的最主要原因,黑色素系包中的黑色素意味是色彩改变的最主要原因,黑色素系包中的黑色素意味是色彩改變的最主要原因,1196.6126444339752
太和十九年司马跃卒。,太和19年4把月竹,太和19年4把月竹,太和十九年司马跃卒,太和19年4把月竹,太和19年4把月竹,1196.6126444339752
现任第十二届全国人民代表大会农业与农村委员会副主任委员。,现任第12届全国人民代表大会农业和农村委员会副主任委员。,現任第12屆全國人民代表大會農業和農村委員會副主任委員。,现任第十二届全国人民代表大会农业与农村委员会副主任委员,现任第12届全国人民代表大会农业和农村委员会副主任委员,現任第12屆全國人民代表大會農業和農村委員會副主任委員,1196.6126444339752
