sentence,hypothesis_simple,hypothesis_traditional,clean_sentence,clean_hypothesis_simple,clean_hypothesis_traditional,training_time
曹爽兄弟最终都决定向司马懿投降。,曹爽兄弟最终都决定向斯马伊投降。,曹爽兄弟最终都决定向斯马伊投降。,曹爽兄弟最终都决定向司马懿投降,曹爽兄弟最终都决定向斯马伊投降,曹爽兄弟最终都决定向斯马伊投降,4195.143456459045
也会打鼓和演奏贝斯。,也会打舞和演奏背丝,也会打舞和演奏背丝,也会打鼓和演奏贝斯,也会打舞和演奏背丝,也会打舞和演奏背丝,4195.143456459045
另外有很多插件可以用来扩展兼容性和功能。,另外有很多插件可以用来扩展兼容性和功能。,另外有很多插件可以用来扩展兼容性和功能。,另外有很多插件可以用来扩展兼容性和功能,另外有很多插件可以用来扩展兼容性和功能,另外有很多插件可以用来扩展兼容性和功能,4195.143456459045
其为永乐二十二年封。,其为永乐二十二年风,其為永樂二十二年風,其为永乐二十二年封,其为永乐二十二年风,其為永樂二十二年風,4195.143456459045
但第一次世界大战爆发让他的生意一蹶不振。,但第一次失业大战爆发让他的生意一蹶不振,但第一次失業大戰爆發讓他的生意一蹶不振,但第一次世界大战爆发让他的生意一蹶不振,但第一次失业大战爆发让他的生意一蹶不振,但第一次失業大戰爆發讓他的生意一蹶不振,4195.143456459045
范阳人氏。,泛阳人士,泛阳人士,范阳人氏,泛阳人士,泛阳人士,4195.143456459045
徐梦熊甲辰科武进士。,徐孟雄假陈科武进士,徐孟雄假陈科武进士,徐梦熊甲辰科武进士,徐孟雄假陈科武进士,徐孟雄假陈科武进士,4195.143456459045
苏克现在是克罗地亚足协主席。,苏赫现在是赫罗地亚卒协主席,蘇赫現在是赫羅地亞卒協主席,苏克现在是克罗地亚足协主席,苏赫现在是赫罗地亚卒协主席,蘇赫現在是赫羅地亞卒協主席,4195.143456459045
完成改造后的机车在车身两侧下部增加了两道白色带以示区别。,完成改造后的机车在车身两侧下部增加了两道白色带以示区别,完成改造后的机车在车身两侧下部增加了两道白色带以示区别,完成改造后的机车在车身两侧下部增加了两道白色带以示区别,完成改造后的机车在车身两侧下部增加了两道白色带以示区别,完成改造后的机车在车身两侧下部增加了两道白色带以示区别,4195.143456459045
宋太祖之后的皇帝均遵守此国策。,宋太祖之后的皇帝均遵守此国策。,宋太祖之后的皇帝均遵守此国策。,宋太祖之后的皇帝均遵守此国策,宋太祖之后的皇帝均遵守此国策,宋太祖之后的皇帝均遵守此国策,4195.143456459045
成化十二年改为寻甸府。,成化12年改为巡店府,成化12年改为巡店府,成化十二年改为寻甸府,成化12年改为巡店府,成化12年改为巡店府,4195.143456459045
排湾语只有代词本身会依格位之不同而进行变格运作。,台湾语只有代词本身会依辙位之不同而进行变折运作,台湾语只有代词本身会依辙位之不同而进行变折运作,排湾语只有代词本身会依格位之不同而进行变格运作,台湾语只有代词本身会依辙位之不同而进行变折运作,台湾语只有代词本身会依辙位之不同而进行变折运作,4195.143456459045
年轻时去世。,年轻时去世,年轻时去世,年轻时去世,年轻时去世,年轻时去世,4195.143456459045
纽约红牛卡达斯国民体育会,纽约红牛卡达斯博明体育会,纽约红牛卡达斯博明体育会,纽约红牛卡达斯国民体育会,纽约红牛卡达斯博明体育会,纽约红牛卡达斯博明体育会,4195.143456459045
她是与长兄威廉二世一起成长的。,他是与长兄威廉二世一起成长的,他是与长兄威廉二世一起成长的,她是与长兄威廉二世一起成长的,他是与长兄威廉二世一起成长的,他是与长兄威廉二世一起成长的,4195.143456459045
祖父冯文玉。,祖父冯文玉,祖父馮文玉,祖父冯文玉,祖父冯文玉,祖父馮文玉,4195.143456459045
牡丹卡是由中国工商银行发行的银行卡的统称。,牡丹卡是由中国工商银行发行的银行卡的统称。,牡丹卡是由中国工商银行发行的银行卡的统称。,牡丹卡是由中国工商银行发行的银行卡的统称,牡丹卡是由中国工商银行发行的银行卡的统称,牡丹卡是由中国工商银行发行的银行卡的统称,4195.143456459045
以下会用组合论述来证明。,以下会用组合论述来证明。,以下会用组合论述来证明。,以下会用组合论述来证明,以下会用组合论述来证明,以下会用组合论述来证明,4195.143456459045
田中芳树。,填中方数,填中方数,田中芳树,填中方数,填中方数,4195.143456459045
邓禹派遣使者告知光武帝。,等于派遣使者道之不枉五帝。,等于派遣使者道之不枉五帝。,邓禹派遣使者告知光武帝,等于派遣使者道之不枉五帝,等于派遣使者道之不枉五帝,4195.143456459045
小鼩鼱为鼩鼱科鼩鼱属的动物。,小麒精为麒精喝麒精属的动物,小麒精为麒精喝麒精属的动物,小鼩鼱为鼩鼱科鼩鼱属的动物,小麒精为麒精喝麒精属的动物,小麒精为麒精喝麒精属的动物,4195.143456459045
他现在效力于塞尔维亚足球超级联赛球队库卡瑞奇足球俱乐部。,他现在效力于塞尔维亚足球超级联赛球队库卡瑞奇足球俱乐部,他现在效力于塞尔维亚足球超级联赛球队库卡瑞奇足球俱乐部,他现在效力于塞尔维亚足球超级联赛球队库卡瑞奇足球俱乐部,他现在效力于塞尔维亚足球超级联赛球队库卡瑞奇足球俱乐部,他现在效力于塞尔维亚足球超级联赛球队库卡瑞奇足球俱乐部,4195.143456459045
昂格莱人口变化图示,安卓来人后变化图示,安卓来人后变化图示,昂格莱人口变化图示,安卓来人后变化图示,安卓来人后变化图示,4195.143456459045
黄色素细胞将沿脊椎和四肢上端排列。,黄色素细胞浆盐脊椎和四肢上端排列,黄色素细胞浆盐脊椎和四肢上端排列,黄色素细胞将沿脊椎和四肢上端排列,黄色素细胞浆盐脊椎和四肢上端排列,黄色素细胞浆盐脊椎和四肢上端排列,4195.143456459045
现在任教于普林斯顿大学物理系。,现在任教于普林斯顿大学物理系。,現在任教於普林斯頓大學物理系。,现在任教于普林斯顿大学物理系,现在任教于普林斯顿大学物理系,現在任教於普林斯頓大學物理系,4195.143456459045
柳叶鳞花草为爵床科鳞花草属下的一个种。,柳叶临花草为绝床科临花草手下的娱乐种。,柳叶临花草为绝床科临花草手下的娱乐种。,柳叶鳞花草为爵床科鳞花草属下的一个种,柳叶临花草为绝床科临花草手下的娱乐种,柳叶临花草为绝床科临花草手下的娱乐种,4195.143456459045
耳笔螺为笔螺科焰笔螺属下的一个种。,而比罗为比罗科验比罗属下的一个种。,而比罗为比罗科验比罗属下的一个种。,耳笔螺为笔螺科焰笔螺属下的一个种,而比罗为比罗科验比罗属下的一个种,而比罗为比罗科验比罗属下的一个种,4195.143456459045
而剩下的列车根据合同则由庞巴迪与长春轨道客车的合资公司于国内生产。,"而剩下的列车根据合同,则由庞巴迪与长春伪造客车的合资公司于国内生产。","而剩下的列車根據合同,則由龐巴迪與長春偽造客車的合資公司於國內生產。",而剩下的列车根据合同则由庞巴迪与长春轨道客车的合资公司于国内生产,而剩下的列车根据合同 则由庞巴迪与长春伪造客车的合资公司于国内生产,而剩下的列車根據合同 則由龐巴迪與長春偽造客車的合資公司於國內生產,4195.143456459045
基里巴斯目前无官方的行政区划。,吉里巴斯目前无官方的行政区划,吉里巴斯目前无官方的行政区划,基里巴斯目前无官方的行政区划,吉里巴斯目前无官方的行政区划,吉里巴斯目前无官方的行政区划,4195.143456459045
该公司主要是通过展示和贸易展览批发销售。,该公司主要是通过展示和贸易展览批发销售。,该公司主要是通过展示和贸易展览批发销售。,该公司主要是通过展示和贸易展览批发销售,该公司主要是通过展示和贸易展览批发销售,该公司主要是通过展示和贸易展览批发销售,4195.143456459045
阿马迪纳是巴西巴伊亚州的一个市镇。,阿巴迪那是巴西巴依亚洲的一个市镇,阿巴迪那是巴西巴依亚洲的一个市镇,阿马迪纳是巴西巴伊亚州的一个市镇,阿巴迪那是巴西巴依亚洲的一个市镇,阿巴迪那是巴西巴依亚洲的一个市镇,4195.143456459045
寺内还有樱木町事故和鹤见事故的慰灵碑。,室内还有樱木挺事物和鹤见事物的慰灵碑,室內還有櫻木挺事物和鶴見事物的慰靈碑,寺内还有樱木町事故和鹤见事故的慰灵碑,室内还有樱木挺事物和鹤见事物的慰灵碑,室內還有櫻木挺事物和鶴見事物的慰靈碑,4195.143456459045
普卢吉恩。,普罗吉恩,普羅吉恩,普卢吉恩,普罗吉恩,普羅吉恩,4195.143456459045
穆东上沙佩勒的总面积为平方公里。,木冬上沙飞乐的总面积为平方公里,木冬上沙飞乐的总面积为平方公里,穆东上沙佩勒的总面积为平方公里,木冬上沙飞乐的总面积为平方公里,木冬上沙飞乐的总面积为平方公里,4195.143456459045
以海运和公路为主。,以海运和公路为主。,以海运和公路为主。,以海运和公路为主,以海运和公路为主,以海运和公路为主,4195.143456459045
赛区冠军次数,赛七冠军四处,赛七冠军四处,赛区冠军次数,赛七冠军四处,赛七冠军四处,4195.143456459045
墓内有画像石并绘有壁画。,木内有画像时便会有壁画,木内有画像时便会有壁画,墓内有画像石并绘有壁画,木内有画像时便会有壁画,木内有画像时便会有壁画,4195.143456459045
是位于大阪市淀川区的男女共学私立幼儿园。,是位于大阪市电汉市的南宁公学私底油,是位于大阪市电汉市的南宁公学私底油,是位于大阪市淀川区的男女共学私立幼儿园,是位于大阪市电汉市的南宁公学私底油,是位于大阪市电汉市的南宁公学私底油,4195.143456459045
银海区是中国广西壮族自治区北海市所辖的一个市辖区。,"银海区是中国广西壮组织之区,北海市所辖的一个市价区。","银海区是中国广西壮组织之区,北海市所辖的一个市价区。",银海区是中国广西壮族自治区北海市所辖的一个市辖区,银海区是中国广西壮组织之区 北海市所辖的一个市价区,银海区是中国广西壮组织之区 北海市所辖的一个市价区,4195.143456459045
红花姬旋花为旋花科菜栾藤属下的一个种。,红花鸡玄花为玄花苛菜銮藤属下的娱乐种,紅花雞玄花為玄花苛菜鑾藤屬下的娛樂種,红花姬旋花为旋花科菜栾藤属下的一个种,红花鸡玄花为玄花苛菜銮藤属下的娱乐种,紅花雞玄花為玄花苛菜鑾藤屬下的娛樂種,4195.143456459045
一些编码器在很大程度上依赖于这项技术。,一些编码器在很大程度上依赖于这项技术,一些编码器在很大程度上依赖于这项技术,一些编码器在很大程度上依赖于这项技术,一些编码器在很大程度上依赖于这项技术,一些编码器在很大程度上依赖于这项技术,4195.143456459045
该庙位于中华民国台南市中西区。,宅庙位于中华民国台南市中西区,宅廟位於中華民國臺南市中西區,该庙位于中华民国台南市中西区,宅庙位于中华民国台南市中西区,宅廟位於中華民國臺南市中西區,4195.143456459045
我这辈子就爱过这一个人。,我这辈子就爱我这一个人,我這輩子就愛我這一個人,我这辈子就爱过这一个人,我这辈子就爱我这一个人,我這輩子就愛我這一個人,4195.143456459045
